111;BELLEVUE;Centre sportif de la Vigne-Blanche;centre sportif;Parcours Vita;promenades;1;extérieur
112;BELLEVUE;Centre sportif de la Vigne-Blanche;centre sportif;Terrain multi-sports;terrain;1;extérieur
113;BELLEVUE;Centre sportif de la Vigne-Blanche;centre sportif;Beach Volley;terrain;1;extérieur
114;BELLEVUE;Centre sportif de la Vigne-Blanche;centre sportif;Table de ping-pong;terrain;2;extérieur
115;BELLEVUE;Centre sportif de la Vigne-Blanche;centre sportif;Boulodrome;terrain;4;intérieur
116;BELLEVUE;Centre sportif de la Vigne-Blanche;centre sportif;Fitness urbain;terrain;1;extérieur
117;BELLEVUE;Centre sportif de la Vigne-Blanche;centre sportif;Street workout;terrain;1;extérieur
118;BERNEX;Refuge de Darwyn;Manège;Centre de relation homme-animal;Manège;1;modulable
119;BERNEX;Parcours agricole;randonnée;Parcours agricole;promenades;1;extérieur
120;BERNEX;Parcours viticole;randonnée;Parcours viticole;promenades;1;extérieur
121;BERNEX;Parcours équestre;parcours équestre;Parcours équestre;promenades;1;extérieur
122;BERNEX;Sentier Découverte;randonnée;Sentier Découverte;promenades;1;extérieur
123;BERNEX;Salle omnisports de Vailly;salle;Salle omnisports;salle;1;intérieur
124;BERNEX;Salle omnisports de Vailly;salle;Terrain de basketball;terrain;1;extérieur
125;BERNEX;Salle omnisports de Vailly;salle;Terrain de football;terrain;2;extérieur
126;BERNEX;Ranch Blackyland;Manège;Manège;Manège;1;extérieur
127;BERNEX;Ecole Robert-Hainard;zone de sport;Piscine Robert-Hainard;piscine;1;intérieur
128;BERNEX;Ecole Robert-Hainard;zone de sport;Salle de gymnastique;salle;1;intérieur
129;BERNEX;Ecole Robert-Hainard;zone de sport;Salle de judo;salle;1;intérieur
130;BERNEX;Ecole Robert-Hainard;zone de sport;Salle de rythmique;salle;1;intérieur
131;BERNEX;Ecole Robert-Hainard;zone de sport;Salles de tennis de table;salle;3;intérieur
132;BERNEX;Ecole de Luchepelet;salle;Installations d'athlétisme;terrain;1;extérieur
133;BERNEX;Ecole de Luchepelet;salle;Terrain de basketball;terrain;1;extérieur
134;BERNEX;Ecole de Luchepelet;salle;Terrain de football;terrain;1;extérieur
135;BERNEX;Ecole de Luchepelet;salle;Salle de rythmique 1;salle;1;intérieur
136;BERNEX;Ecole de Luchepelet;salle;Salle de rythmique 2;salle;1;intérieur
137;BERNEX;Ecole de Luchepelet;salle;Salle de gymnastique;salle;1;intérieur
138;BERNEX;Ecole de Lully;salle;Installations d'athlétisme;terrain;1;extérieur
139;BERNEX;Ecole de Lully;salle;Terrain de basketball;terrain;1;extérieur
140;BERNEX;Ecole de Lully;salle;Terrain de football;terrain;1;extérieur
141;BERNEX;Ecole de Lully;salle;Salle de rythmique;salle;2;intérieur
142;BERNEX;Ecole de Lully;salle;Salle de gymnastique;salle;1;intérieur
143;BERNEX;Zone sportive du Signal;zone de sport;Patinoire de Bernex;patinoire;1;extérieur
144;BERNEX;Zone sportive du Signal;zone de sport;Terrain de football A;terrain;1;extérieur
145;BERNEX;Zone sportive du Signal;zone de sport;Terrain de football B;terrain;1;extérieur
146;BERNEX;Zone sportive du Signal;zone de sport;Terrain de football C;terrain;1;extérieur
147;BERNEX;Zone sportive du Signal;zone de sport;Terrain de football D;terrain;1;extérieur
148;BERNEX;Zone sportive du Signal;zone de sport;Boulodrome;terrain;9;extérieur
149;CHENE-BOUGERIES;ECG Jean-Piaget;zone de sport;Salle de gymnastique (009);salle;1;intérieur
150;CHENE-BOUGERIES;ECG Jean-Piaget;zone de sport;Salle de gymnastique (003);salle;1;intérieur
151;CHENE-BOUGERIES;ECG Jean-Piaget;zone de sport;Salle de gymnastique (005);salle;1;intérieur
152;CHENE-BOUGERIES;ECG Jean-Piaget;zone de sport;Salle de musculation;salle;1;intérieur
153;CHENE-BOUGERIES;CO de la Gradelle;zone de sport;Salles de gymnastique;salle;3;intérieur
154;CHENE-BOUGERIES;CO de la Gradelle;zone de sport;Terrains polyvalents;terrain;1;extérieur
155;CHENE-BOUGERIES;CO de la Gradelle;zone de sport;Athlétisme;terrain;1;extérieur
156;CHENE-BOUGERIES;MSC Country Club;club;Piscine;piscine;1;extérieur
157;CHENE-BOUGERIES;MSC Country Club;club;Courts de tennis;court;3;extérieur
158;CHENE-BOUGERIES;MSC Country Club;club;Mini-golf;terrain;1;extérieur
159;CHENE-BOUGERIES;MSC Country Club;club;Terrains de pétanque;terrain;2;extérieur
160;CHENE-BOUGERIES;MSC Country Club;club;Mini terrain de foot;terrain;1;extérieur
161;CHENE-BOURG;Ecole De Haller;zone de sport;Salle de gymnastique;salle;1;intérieur
162;CHENE-BOURG;Ecole De Haller;zone de sport;Terrain de football;terrain;1;extérieur
163;CHENE-BOURG;Ecole De Haller;zone de sport;Salle de rythmique;salle;1;intérieur
164;CHENE-BOURG;Ecole du Petit-Senn;zone de sport;Salle de rythmique;salle;1;intérieur
165;CHENE-BOURG;Ecole du Petit-Senn;zone de sport;Terrain de football;terrain;1;extérieur
166;CHENE-BOURG;Ecole du Petit-Senn;zone de sport;Salle de gymnastique;salle;1;intérieur
167;CHENE-BOURG;Ecole du Petit-Senn;zone de sport;Terrain de volley-ball;terrain;1;extérieur
168;CHENE-BOURG;Tennis club des Services Industriels;court;Terrain de pétanque;terrain;1;extérieur
169;CHENE-BOURG;Tennis club des Services Industriels;court;Courts de tennis;court;4;extérieur
170;CHENE-BOURG;CO de la Seymaz (Collège de Candolle);zone de sport;Pistes extérieures;terrain;1;extérieur
171;CHENE-BOURG;CO de la Seymaz (Collège de Candolle);zone de sport;Tables de ping-pong;terrain;3;extérieur
172;CHENE-BOURG;CO de la Seymaz (Collège de Candolle);zone de sport;Terrain de volley;terrain;1;extérieur
173;CHENE-BOURG;CO de la Seymaz (Collège de Candolle);zone de sport;Salles de gymnastique;salle;3;intérieur
174;CHENE-BOURG;CO de la Seymaz (Collège de Candolle);zone de sport;Terrains de basket;terrain;2;extérieur
175;CHENE-BOURG;Stade de Belle-Idée;centre sportif;Terrain de football;terrain;1;extérieur
176;CHENE-BOURG;Ecole Floraire;zone de sport;Salle de danse;salle;1;intérieur
177;CHENE-BOURG;Ecole Place-Favre;zone de sport;Salle de réunion;salle;1;intérieur
178;CONFIGNON;Ecole de Confignon;zone de sport;Salle de gymnastique;salle;1;intérieur
179;CONFIGNON;Ecole de Confignon;zone de sport;Salle de rythmique;salle;1;intérieur
180;CONFIGNON;Ecole de Confignon;zone de sport;Terrain de basketball;terrain;1;extérieur
181;CONFIGNON;Ecole de Confignon;zone de sport;Terrain de football;terrain;1;extérieur
182;CONFIGNON;Ecole de Confignon;zone de sport;Courts de tennis;court;2;extérieur
183;CONFIGNON;Ecole de Confignon;zone de sport;Installation d'athlétisme;terrain;1;extérieur
184;CONFIGNON;CO Vuillonnex;zone de sport;Installations d'athlétisme;terrain;1;extérieur
185;CONFIGNON;CO Vuillonnex;zone de sport;Salle de gymnastique;salle;3;intérieur
186;CONFIGNON;CO Vuillonnex;zone de sport;Terrains de basketball;terrain;2;extérieur
187;CONFIGNON;TC Confignon;court;Courts de tennis;court;3;extérieur
188;CONFIGNON;Ecole de Cressy;zone de sport;Salle de rythmique;salle;1;intérieur
189;CONFIGNON;Ecole de Cressy;zone de sport;Mini terrain de foot;terrain;1;extérieur
190;CONFIGNON;Ecole de Cressy;zone de sport;Salle de gymnastique;salle;1;intérieur
191;CORSIER;Corsier Port;port;Port;aquatique;1;extérieur
192;CORSIER;Corsier Port;port;Epuisoir planche à voiles;aquatique;1;extérieur
193;CORSIER;Manège de Corsier;Manège;Manège de Corsier;Manège;1;extérieur et intérieur
194;CORSIER;Ecole de Corsier (primaire);zone de sport;Salle de gymnastique;salle;1;intérieur
195;CORSIER;Ecole de Corsier (primaire);zone de sport;Terrain de basket;terrain;1;extérieur
196;CORSIER;Ecole de Corsier (primaire);zone de sport;Terrain de football;terrain;1;extérieur
197;CORSIER;Ecole de Corsier (primaire);zone de sport;Mini terrain de football;terrain;1;extérieur
198;CORSIER;Ecole de Corsier (primaire);zone de sport;Installations d'athlétisme;terrain;1;extérieur
199;CORSIER;Boulodrome de Corsier;terrain;Terrains extérieurs;terrain;8;extérieur
200;CORSIER;Boulodrome de Corsier;terrain;Terrains couverts;terrain;5;intérieur
201;CORSIER;TC Corsier;court;Court de tennis;court;1;extérieur
202;CORSIER;TC Corsier;court;Mur d'entraînement;court;1;extérieur
203;CORSIER;TC Corsier;court;Courts de tennis;court;3;extérieur
204;CORSIER;TC Corsier;court;Court de tennis;court;1;extérieur
